order_detail_id,order_id,product_id,sales,units,gross_profit,cost
7448,7448,4,9.75,3,6.33,3.42
7449,7449,13,3.49,1,2.49,1.0
7450,7450,94,19.5,6,1.5,18.0
7451,7451,12,18.75,5,12.25,6.5
7452,7452,17,14.4,4,10.0,4.4
7453,7453,31,13.0,4,8.44,4.56
7454,7454,21,13.96,4,9.96,4.0
7455,7455,46,32.4,9,22.5,9.9
7456,7456,19,18.0,5,12.0,6.0
7457,7457,3,7.2,2,4.8,2.4
7458,7458,36,28.8,8,19.2,9.6
7459,7459,53,33.75,9,22.05,11.7
7460,7460,28,18.0,5,12.5,5.5
7461,7461,34,17.45,5,12.45,5.0
7462,7462,11,20.94,6,14.94,6.0
7463,7463,5,6.5,2,4.22,2.28
7464,7464,18,10.8,3,7.5,3.3
7465,7465,53,33.75,9,22.05,11.7
7466,7466,13,3.49,1,2.49,1.0
7467,7467,4,9.75,3,6.33,3.42
7468,7468,1,7.5,2,4.9,2.6
7469,7469,18,10.8,3,7.5,3.3
7470,7470,19,18.0,5,12.0,6.0
7471,7471,2,7.2,2,5.0,2.2
7472,7472,48,22.75,7,14.77,7.98
7473,7473,17,14.4,4,10.0,4.4
7474,7474,18,10.8,3,7.5,3.3
7475,7475,31,13.0,4,8.44,4.56
7476,7476,53,33.75,9,22.05,11.7
7477,7477,16,10.8,3,7.2,3.6
7478,7478,2,7.2,2,5.0,2.2
7479,7479,34,17.45,5,12.45,5.0
7480,7480,26,37.5,10,24.5,13.0
7481,7481,25,3.75,3,1.95,1.8
7482,7482,41,25.2,7,17.5,7.7
7483,7483,42,26.25,7,17.15,9.1
7484,7484,16,10.8,3,7.2,3.6
7485,7485,55,24.43,7,17.43,7.0
7486,7486,14,11.25,3,7.35,3.9
7487,7487,2,7.2,2,5.0,2.2
7488,7488,54,26.0,8,16.88,9.12
7489,7489,22,19.5,6,12.66,6.84
7490,7490,31,13.0,4,8.44,4.56
7491,7491,3,7.2,2,4.8,2.4
7492,7492,2,7.2,2,5.0,2.2
7493,7493,16,10.8,3,7.2,3.6
7494,7494,63,30.0,8,19.6,10.4
7495,7495,59,21.6,6,14.4,7.2
7496,7496,23,15.0,4,9.8,5.2
7497,7497,59,21.6,6,14.4,7.2
7498,7498,1,7.5,2,4.9,2.6
7499,7499,2,7.2,2,5.0,2.2
7500,7500,28,18.0,5,12.5,5.5
7501,7501,40,21.6,6,15.0,6.6
7502,7502,5,6.5,2,4.22,2.28
7503,7503,41,25.2,7,17.5,7.7
7504,7504,1,7.5,2,4.9,2.6
7505,7505,28,18.0,5,12.5,5.5
7506,7506,31,13.0,4,8.44,4.56
7507,7507,1,7.5,2,4.9,2.6
7508,7508,20,14.4,4,9.6,4.8
7509,7509,18,10.8,3,7.5,3.3
7510,7510,40,21.6,6,15.0,6.6
7511,7511,24,3.75,1,2.45,1.3
7512,7512,28,18.0,5,12.5,5.5
7513,7513,18,10.8,3,7.5,3.3
7514,7514,9,6.98,2,4.98,2.0
7515,7515,55,24.43,7,17.43,7.0
7516,7516,18,10.8,3,7.5,3.3
7517,7517,14,11.25,3,7.35,3.9
7518,7518,16,10.8,3,7.2,3.6
7519,7519,24,3.75,1,2.45,1.3
7520,7520,27,3.6,1,2.4,1.2
7521,7521,5,6.5,2,4.22,2.28
7522,7522,31,13.0,4,8.44,4.56
7523,7523,42,26.25,7,17.15,9.1
7524,7524,10,16.25,5,10.55,5.7
7525,7525,4,9.75,3,6.33,3.42
7526,7526,18,10.8,3,7.5,3.3
7527,7527,21,13.96,4,9.96,4.0
7528,7528,27,3.6,1,2.4,1.2
7529,7529,5,6.5,2,4.22,2.28
7530,7530,7,10.47,3,7.47,3.0
7531,7531,21,13.96,4,9.96,4.0
7532,7532,1,7.5,2,4.9,2.6
7533,7533,1,7.5,2,4.9,2.6
7534,7534,23,15.0,4,9.8,5.2
7535,7535,18,10.8,3,7.5,3.3
7536,7536,14,11.25,3,7.35,3.9
7537,7537,21,13.96,4,9.96,4.0
7538,7538,16,10.8,3,7.2,3.6
7539,7539,17,14.4,4,10.0,4.4
7540,7540,4,9.75,3,6.33,3.42
7541,7541,4,9.75,3,6.33,3.42
7542,7542,40,21.6,6,15.0,6.6
7543,7543,5,6.5,2,4.22,2.28
7544,7544,18,10.8,3,7.5,3.3
7545,7545,2,7.2,2,5.0,2.2
7546,7546,16,10.8,3,7.2,3.6
7547,7547,19,18.0,5,12.0,6.0
7548,7548,19,18.0,5,12.0,6.0
7549,7549,13,3.49,1,2.49,1.0
7550,7550,27,3.6,1,2.4,1.2
7551,7551,1,7.5,2,4.9,2.6
7552,7552,3,7.2,2,4.8,2.4
7553,7553,42,26.25,7,17.15,9.1
7554,7554,2,7.2,2,5.0,2.2
7555,7555,20,14.4,4,9.6,4.8
7556,7556,20,14.4,4,9.6,4.8
7557,7557,5,6.5,2,4.22,2.28
7558,7558,6,3.6,1,2.5,1.1
7559,7559,17,14.4,4,10.0,4.4
7560,7560,5,6.5,2,4.22,2.28
7561,7561,12,18.75,5,12.25,6.5
7562,7562,12,18.75,5,12.25,6.5
7563,7563,9,6.98,2,4.98,2.0
7564,7564,3,7.2,2,4.8,2.4
7565,7565,40,21.6,6,15.0,6.6
7566,7566,14,11.25,3,7.35,3.9
7567,7567,8,25.2,7,16.8,8.4
7568,7568,10,16.25,5,10.55,5.7
7569,7569,31,13.0,4,8.44,4.56
7570,7570,1,7.5,2,4.9,2.6
7571,7571,13,3.49,1,2.49,1.0
7572,7572,22,19.5,6,12.66,6.84
7573,7573,16,10.8,3,7.2,3.6
7574,7574,18,10.8,3,7.5,3.3
7575,7575,31,13.0,4,8.44,4.56
7576,7576,32,22.5,6,14.7,7.8
7577,7577,4,9.75,3,6.33,3.42
7578,7578,70,6.5,2,0.5,6.0
7579,7579,28,18.0,5,12.5,5.5
7580,7580,3,7.2,2,4.8,2.4
7581,7581,9,6.98,2,4.98,2.0
7582,7582,4,9.75,3,6.33,3.42
7583,7583,2,7.2,2,5.0,2.2
7584,7584,40,21.6,6,15.0,6.6
7585,7585,68,6.25,5,3.25,3.0
7586,7586,21,13.96,4,9.96,4.0
7587,7587,5,6.5,2,4.22,2.28
7588,7588,5,6.5,2,4.22,2.28
7589,7589,6,3.6,1,2.5,1.1
7590,7590,2,7.2,2,5.0,2.2
7591,7591,27,3.6,1,2.4,1.2
7592,7592,12,18.75,5,12.25,6.5
7593,7593,27,3.6,1,2.4,1.2
7594,7594,9,6.98,2,4.98,2.0
7595,7595,8,25.2,7,16.8,8.4
7596,7596,39,3.25,1,2.11,1.14
7597,7597,14,11.25,3,7.35,3.9
7598,7598,22,19.5,6,12.66,6.84
7599,7599,19,18.0,5,12.0,6.0
7600,7600,14,11.25,3,7.35,3.9
7601,7601,11,20.94,6,14.94,6.0
7602,7602,48,22.75,7,14.77,7.98
7603,7603,31,13.0,4,8.44,4.56
7604,7604,18,10.8,3,7.5,3.3
7605,7605,16,10.8,3,7.2,3.6
7606,7606,39,3.25,1,2.11,1.14
7607,7607,41,25.2,7,17.5,7.7
7608,7608,17,14.4,4,10.0,4.4
7609,7609,14,11.25,3,7.35,3.9
7610,7610,4,9.75,3,6.33,3.42
7611,7611,2,7.2,2,5.0,2.2
7612,7612,23,15.0,4,9.8,5.2
7613,7613,2,7.2,2,5.0,2.2
7614,7614,40,21.6,6,15.0,6.6
7615,7615,5,6.5,2,4.22,2.28
7616,7616,1,7.5,2,4.9,2.6
7617,7617,6,3.6,1,2.5,1.1
7618,7618,10,16.25,5,10.55,5.7
7619,7619,3,7.2,2,4.8,2.4
7620,7620,59,21.6,6,14.4,7.2
7621,7621,41,25.2,7,17.5,7.7
7622,7622,79,28.8,8,20.0,8.8
7623,7623,59,21.6,6,14.4,7.2
7624,7624,48,22.75,7,14.77,7.98
7625,7625,32,22.5,6,14.7,7.8
7626,7626,4,9.75,3,6.33,3.42
7627,7627,34,17.45,5,12.45,5.0
7628,7628,18,10.8,3,7.5,3.3
7629,7629,12,18.75,5,12.25,6.5
7630,7630,7,10.47,3,7.47,3.0
7631,7631,19,18.0,5,12.0,6.0
7632,7632,5,6.5,2,4.22,2.28
7633,7633,18,10.8,3,7.5,3.3
7634,7634,21,13.96,4,9.96,4.0
7635,7635,21,13.96,4,9.96,4.0
7636,7636,24,3.75,1,2.45,1.3
7637,7637,55,24.43,7,17.43,7.0
7638,7638,31,13.0,4,8.44,4.56
7639,7639,19,18.0,5,12.0,6.0
7640,7640,60,31.41,9,22.41,9.0
7641,7641,32,22.5,6,14.7,7.8
7642,7642,19,18.0,5,12.0,6.0
7643,7643,14,11.25,3,7.35,3.9
7644,7644,20,14.4,4,9.6,4.8
7645,7645,4,9.75,3,6.33,3.42
7646,7646,6,3.6,1,2.5,1.1
7647,7647,9,6.98,2,4.98,2.0
7648,7648,23,15.0,4,9.8,5.2
7649,7649,4,9.75,3,6.33,3.42
7650,7650,23,15.0,4,9.8,5.2
7651,7651,18,10.8,3,7.5,3.3
7652,7652,39,3.25,1,2.11,1.14
7653,7653,3,7.2,2,4.8,2.4
7654,7654,28,18.0,5,12.5,5.5
7655,7655,53,33.75,9,22.05,11.7
7656,7656,41,25.2,7,17.5,7.7
7657,7657,4,9.75,3,6.33,3.42
7658,7658,18,10.8,3,7.5,3.3
7659,7659,31,13.0,4,8.44,4.56
7660,7660,39,3.25,1,2.11,1.14
7661,7661,14,11.25,3,7.35,3.9
7662,7662,2,7.2,2,5.0,2.2
7663,7663,16,10.8,3,7.2,3.6
7664,7664,23,15.0,4,9.8,5.2
7665,7665,11,20.94,6,14.94,6.0
7666,7666,26,37.5,10,24.5,13.0
7667,7667,9,6.98,2,4.98,2.0
7668,7668,4,9.75,3,6.33,3.42
7669,7669,24,3.75,1,2.45,1.3
7670,7670,14,11.25,3,7.35,3.9
7671,7671,9,6.98,2,4.98,2.0
7672,7672,59,21.6,6,14.4,7.2
7673,7673,28,18.0,5,12.5,5.5
7674,7674,3,7.2,2,4.8,2.4
7675,7675,98,42.25,13,27.43,14.82
7676,7676,28,18.0,5,12.5,5.5
7677,7677,16,10.8,3,7.2,3.6
7678,7678,28,18.0,5,12.5,5.5
7679,7679,19,18.0,5,12.0,6.0
7680,7680,1,7.5,2,4.9,2.6
7681,7681,59,21.6,6,14.4,7.2
7682,7682,23,15.0,4,9.8,5.2
7683,7683,16,10.8,3,7.2,3.6
7684,7684,4,9.75,3,6.33,3.42
7685,7685,9,6.98,2,4.98,2.0
7686,7686,59,21.6,6,14.4,7.2
7687,7687,56,29.25,9,18.99,10.26
7688,7688,2,7.2,2,5.0,2.2
7689,7689,4,9.75,3,6.33,3.42
7690,7690,23,15.0,4,9.8,5.2
7691,7691,4,9.75,3,6.33,3.42
7692,7692,42,26.25,7,17.15,9.1
7693,7693,3,7.2,2,4.8,2.4
7694,7694,2,7.2,2,5.0,2.2
7695,7695,14,11.25,3,7.35,3.9
7696,7696,9,6.98,2,4.98,2.0
7697,7697,7,10.47,3,7.47,3.0
7698,7698,7,10.47,3,7.47,3.0
7699,7699,6,3.6,1,2.5,1.1
7700,7700,34,17.45,5,12.45,5.0
7701,7701,55,24.43,7,17.43,7.0
7702,7702,119,4.5,3,1.8,2.7
7703,7703,31,13.0,4,8.44,4.56
7704,7704,25,3.75,3,1.95,1.8
7705,7705,3,7.2,2,4.8,2.4
7706,7706,11,20.94,6,14.94,6.0
7707,7707,14,11.25,3,7.35,3.9
7708,7708,15,27.92,8,19.92,8.0
7709,7709,14,11.25,3,7.35,3.9
7710,7710,28,18.0,5,12.5,5.5
7711,7711,1,7.5,2,4.9,2.6
7712,7712,7,10.47,3,7.47,3.0
7713,7713,18,10.8,3,7.5,3.3
7714,7714,16,10.8,3,7.2,3.6
7715,7715,31,13.0,4,8.44,4.56
7716,7716,5,6.5,2,4.22,2.28
7717,7717,21,13.96,4,9.96,4.0
7718,7718,39,3.25,1,2.11,1.14
7719,7719,16,10.8,3,7.2,3.6
7720,7720,55,24.43,7,17.43,7.0
7721,7721,101,4.5,3,2.1,2.4
7722,7722,18,10.8,3,7.5,3.3
7723,7723,5,6.5,2,4.22,2.28
7724,7724,2,7.2,2,5.0,2.2
7725,7725,3,7.2,2,4.8,2.4
7726,7726,56,29.25,9,18.99,10.26
7727,7727,70,6.5,2,0.5,6.0
7728,7728,3,7.2,2,4.8,2.4
7729,7729,52,60.0,3,30.0,30.0
7730,7730,2,7.2,2,5.0,2.2
7731,7731,7,10.47,3,7.47,3.0
7732,7732,1,7.5,2,4.9,2.6
7733,7733,19,18.0,5,12.0,6.0
7734,7734,14,11.25,3,7.35,3.9
7735,7735,60,31.41,9,22.41,9.0
7736,7736,8,25.2,7,16.8,8.4
7737,7737,27,3.6,1,2.4,1.2
7738,7738,18,10.8,3,7.5,3.3
7739,7739,16,10.8,3,7.2,3.6
7740,7740,4,9.75,3,6.33,3.42
7741,7741,41,25.2,7,17.5,7.7
7742,7742,21,13.96,4,9.96,4.0
7743,7743,48,22.75,7,14.77,7.98
7744,7744,21,13.96,4,9.96,4.0
7745,7745,13,3.49,1,2.49,1.0
7746,7746,4,9.75,3,6.33,3.42
7747,7747,5,6.5,2,4.22,2.28
7748,7748,41,25.2,7,17.5,7.7
7749,7749,41,25.2,7,17.5,7.7
7750,7750,48,22.75,7,14.77,7.98
7751,7751,41,25.2,7,17.5,7.7
7752,7752,34,17.45,5,12.45,5.0
7753,7753,14,11.25,3,7.35,3.9
7754,7754,10,16.25,5,10.55,5.7
7755,7755,9,6.98,2,4.98,2.0
7756,7756,14,11.25,3,7.35,3.9
7757,7757,1,7.5,2,4.9,2.6
7758,7758,18,10.8,3,7.5,3.3
7759,7759,17,14.4,4,10.0,4.4
7760,7760,18,10.8,3,7.5,3.3
7761,7761,7,10.47,3,7.47,3.0
7762,7762,23,15.0,4,9.8,5.2
7763,7763,46,32.4,9,22.5,9.9
7764,7764,10,16.25,5,10.55,5.7
7765,7765,17,14.4,4,10.0,4.4
7766,7766,13,3.49,1,2.49,1.0
7767,7767,9,6.98,2,4.98,2.0
7768,7768,13,3.49,1,2.49,1.0
7769,7769,10,16.25,5,10.55,5.7
7770,7770,5,6.5,2,4.22,2.28
7771,7771,28,18.0,5,12.5,5.5
7772,7772,21,13.96,4,9.96,4.0
7773,7773,14,11.25,3,7.35,3.9
7774,7774,6,3.6,1,2.5,1.1
7775,7775,13,3.49,1,2.49,1.0
7776,7776,4,9.75,3,6.33,3.42
7777,7777,34,17.45,5,12.45,5.0
7778,7778,3,7.2,2,4.8,2.4
7779,7779,54,26.0,8,16.88,9.12
7780,7780,16,10.8,3,7.2,3.6
7781,7781,99,38.39,11,27.39,11.0
7782,7782,3,7.2,2,4.8,2.4
7783,7783,15,27.92,8,19.92,8.0
7784,7784,9,6.98,2,4.98,2.0
7785,7785,20,14.4,4,9.6,4.8
7786,7786,2,7.2,2,5.0,2.2
7787,7787,27,3.6,1,2.4,1.2
7788,7788,21,13.96,4,9.96,4.0
7789,7789,5,6.5,2,4.22,2.28
7790,7790,12,18.75,5,12.25,6.5
7791,7791,41,25.2,7,17.5,7.7
7792,7792,5,6.5,2,4.22,2.28
7793,7793,3,7.2,2,4.8,2.4
7794,7794,19,18.0,5,12.0,6.0
7795,7795,18,10.8,3,7.5,3.3
7796,7796,59,21.6,6,14.4,7.2
7797,7797,48,22.75,7,14.77,7.98
7798,7798,23,15.0,4,9.8,5.2
7799,7799,6,3.6,1,2.5,1.1
7800,7800,23,15.0,4,9.8,5.2
7801,7801,2,7.2,2,5.0,2.2
7802,7802,41,25.2,7,17.5,7.7
7803,7803,16,10.8,3,7.2,3.6
7804,7804,5,6.5,2,4.22,2.28
7805,7805,21,13.96,4,9.96,4.0
7806,7806,9,6.98,2,4.98,2.0
7807,7807,9,6.98,2,4.98,2.0
7808,7808,2,7.2,2,5.0,2.2
7809,7809,1,7.5,2,4.9,2.6
7810,7810,42,26.25,7,17.15,9.1
7811,7811,42,26.25,7,17.15,9.1
7812,7812,75,3.25,1,0.25,3.0
7813,7813,40,21.6,6,15.0,6.6
7814,7814,28,18.0,5,12.5,5.5
7815,7815,18,10.8,3,7.5,3.3
7816,7816,5,6.5,2,4.22,2.28
7817,7817,31,13.0,4,8.44,4.56
7818,7818,3,7.2,2,4.8,2.4
7819,7819,39,3.25,1,2.11,1.14
7820,7820,2,7.2,2,5.0,2.2
7821,7821,18,10.8,3,7.5,3.3
7822,7822,41,25.2,7,17.5,7.7
7823,7823,9,6.98,2,4.98,2.0
7824,7824,16,10.8,3,7.2,3.6
7825,7825,53,33.75,9,22.05,11.7
7826,7826,7,10.47,3,7.47,3.0
7827,7827,21,13.96,4,9.96,4.0
7828,7828,7,10.47,3,7.47,3.0
7829,7829,13,3.49,1,2.49,1.0
7830,7830,27,3.6,1,2.4,1.2
7831,7831,31,13.0,4,8.44,4.56
7832,7832,12,18.75,5,12.25,6.5
7833,7833,8,25.2,7,16.8,8.4
7834,7834,19,18.0,5,12.0,6.0
7835,7835,24,3.75,1,2.45,1.3
7836,7836,9,6.98,2,4.98,2.0
7837,7837,9,6.98,2,4.98,2.0
7838,7838,8,25.2,7,16.8,8.4
7839,7839,15,27.92,8,19.92,8.0
7840,7840,18,10.8,3,7.5,3.3
7841,7841,24,3.75,1,2.45,1.3
7842,7842,14,11.25,3,7.35,3.9
7843,7843,7,10.47,3,7.47,3.0
7844,7844,19,18.0,5,12.0,6.0
7845,7845,1,7.5,2,4.9,2.6
7846,7846,40,21.6,6,15.0,6.6
7847,7847,2,7.2,2,5.0,2.2
7848,7848,17,14.4,4,10.0,4.4
7849,7849,9,6.98,2,4.98,2.0
7850,7850,9,6.98,2,4.98,2.0
7851,7851,23,15.0,4,9.8,5.2
7852,7852,5,6.5,2,4.22,2.28
7853,7853,40,21.6,6,15.0,6.6
7854,7854,22,19.5,6,12.66,6.84
7855,7855,5,6.5,2,4.22,2.28
7856,7856,18,10.8,3,7.5,3.3
7857,7857,16,10.8,3,7.2,3.6
7858,7858,4,9.75,3,6.33,3.42
7859,7859,22,19.5,6,12.66,6.84
7860,7860,10,16.25,5,10.55,5.7
7861,7861,31,13.0,4,8.44,4.56
7862,7862,6,3.6,1,2.5,1.1
7863,7863,28,18.0,5,12.5,5.5
7864,7864,20,14.4,4,9.6,4.8
7865,7865,4,9.75,3,6.33,3.42
7866,7866,48,22.75,7,14.77,7.98
7867,7867,11,20.94,6,14.94,6.0
7868,7868,34,17.45,5,12.45,5.0
7869,7869,7,10.47,3,7.47,3.0
7870,7870,19,18.0,5,12.0,6.0
7871,7871,55,24.43,7,17.43,7.0
7872,7872,39,3.25,1,2.11,1.14
7873,7873,21,13.96,4,9.96,4.0
7874,7874,2,7.2,2,5.0,2.2
7875,7875,41,25.2,7,17.5,7.7
7876,7876,5,6.5,2,4.22,2.28
7877,7877,16,10.8,3,7.2,3.6
7878,7878,18,10.8,3,7.5,3.3
7879,7879,28,18.0,5,12.5,5.5
7880,7880,12,18.75,5,12.25,6.5
7881,7881,39,3.25,1,2.11,1.14
7882,7882,48,22.75,7,14.77,7.98
7883,7883,9,6.98,2,4.98,2.0
7884,7884,10,16.25,5,10.55,5.7
7885,7885,6,3.6,1,2.5,1.1
7886,7886,28,18.0,5,12.5,5.5
7887,7887,14,11.25,3,7.35,3.9
7888,7888,2,7.2,2,5.0,2.2
7889,7889,36,28.8,8,19.2,9.6
7890,7890,25,3.75,3,1.95,1.8
7891,7891,10,16.25,5,10.55,5.7
7892,7892,5,6.5,2,4.22,2.28
7893,7893,7,10.47,3,7.47,3.0
7894,7894,9,6.98,2,4.98,2.0
7895,7895,2,7.2,2,5.0,2.2
7896,7896,18,10.8,3,7.5,3.3
7897,7897,14,11.25,3,7.35,3.9
7898,7898,14,11.25,3,7.35,3.9
7899,7899,59,21.6,6,14.4,7.2
7900,7900,32,22.5,6,14.7,7.8
7901,7901,13,3.49,1,2.49,1.0
7902,7902,24,3.75,1,2.45,1.3
7903,7903,28,18.0,5,12.5,5.5
7904,7904,21,13.96,4,9.96,4.0
7905,7905,39,3.25,1,2.11,1.14
7906,7906,16,10.8,3,7.2,3.6
7907,7907,20,14.4,4,9.6,4.8
7908,7908,4,9.75,3,6.33,3.42
7909,7909,31,13.0,4,8.44,4.56
7910,7910,16,10.8,3,7.2,3.6
7911,7911,12,18.75,5,12.25,6.5
7912,7912,23,15.0,4,9.8,5.2
7913,7913,10,16.25,5,10.55,5.7
7914,7914,5,6.5,2,4.22,2.28
7915,7915,55,24.43,7,17.43,7.0
7916,7916,3,7.2,2,4.8,2.4
7917,7917,7,10.47,3,7.47,3.0
7918,7918,4,9.75,3,6.33,3.42
7919,7919,10,16.25,5,10.55,5.7
7920,7920,10,16.25,5,10.55,5.7
7921,7921,20,14.4,4,9.6,4.8
7922,7922,4,9.75,3,6.33,3.42
7923,7923,27,3.6,1,2.4,1.2
7924,7924,3,7.2,2,4.8,2.4
7925,7925,3,7.2,2,4.8,2.4
7926,7926,14,11.25,3,7.35,3.9
7927,7927,17,14.4,4,10.0,4.4
7928,7928,2,7.2,2,5.0,2.2
7929,7929,14,11.25,3,7.35,3.9
7930,7930,2,7.2,2,5.0,2.2
7931,7931,7,10.47,3,7.47,3.0
7932,7932,9,6.98,2,4.98,2.0
7933,7933,1,7.5,2,4.9,2.6
7934,7934,40,21.6,6,15.0,6.6
7935,7935,10,16.25,5,10.55,5.7
7936,7936,9,6.98,2,4.98,2.0
7937,7937,18,10.8,3,7.5,3.3
7938,7938,20,14.4,4,9.6,4.8
7939,7939,6,3.6,1,2.5,1.1
7940,7940,13,3.49,1,2.49,1.0
7941,7941,14,11.25,3,7.35,3.9
7942,7942,40,21.6,6,15.0,6.6
7943,7943,7,10.47,3,7.47,3.0
7944,7944,14,11.25,3,7.35,3.9
7945,7945,14,11.25,3,7.35,3.9
7946,7946,23,15.0,4,9.8,5.2
7947,7947,18,10.8,3,7.5,3.3
7948,7948,5,6.5,2,4.22,2.28
7949,7949,4,9.75,3,6.33,3.42
7950,7950,21,13.96,4,9.96,4.0
7951,7951,48,22.75,7,14.77,7.98
7952,7952,4,9.75,3,6.33,3.42
7953,7953,4,9.75,3,6.33,3.42
7954,7954,5,6.5,2,4.22,2.28
7955,7955,21,13.96,4,9.96,4.0
7956,7956,41,25.2,7,17.5,7.7
7957,7957,40,21.6,6,15.0,6.6
7958,7958,28,18.0,5,12.5,5.5
7959,7959,18,10.8,3,7.5,3.3
7960,7960,1,7.5,2,4.9,2.6
7961,7961,5,6.5,2,4.22,2.28
7962,7962,48,22.75,7,14.77,7.98
7963,7963,17,14.4,4,10.0,4.4
7964,7964,18,10.8,3,7.5,3.3
7965,7965,10,16.25,5,10.55,5.7
7966,7966,16,10.8,3,7.2,3.6
7967,7967,7,10.47,3,7.47,3.0
7968,7968,59,21.6,6,14.4,7.2
7969,7969,4,9.75,3,6.33,3.42
7970,7970,20,14.4,4,9.6,4.8
7971,7971,55,24.43,7,17.43,7.0
7972,7972,48,22.75,7,14.77,7.98
7973,7973,34,17.45,5,12.45,5.0
7974,7974,9,6.98,2,4.98,2.0
7975,7975,67,2.5,2,1.3,1.2
7976,7976,120,7.5,2,4.5,3.0
7977,7977,1,7.5,2,4.9,2.6
7978,7978,19,18.0,5,12.0,6.0
7979,7979,5,6.5,2,4.22,2.28
7980,7980,3,7.2,2,4.8,2.4
7981,7981,10,16.25,5,10.55,5.7
7982,7982,121,40.0,4,32.0,8.0
7983,7983,7,10.47,3,7.47,3.0
7984,7984,34,17.45,5,12.45,5.0
7985,7985,17,14.4,4,10.0,4.4
7986,7986,10,16.25,5,10.55,5.7
7987,7987,7,10.47,3,7.47,3.0
7988,7988,4,9.75,3,6.33,3.42
7989,7989,60,31.41,9,22.41,9.0
7990,7990,14,11.25,3,7.35,3.9
7991,7991,42,26.25,7,17.15,9.1
7992,7992,14,11.25,3,7.35,3.9
7993,7993,3,7.2,2,4.8,2.4
7994,7994,34,17.45,5,12.45,5.0
7995,7995,5,6.5,2,4.22,2.28
7996,7996,19,18.0,5,12.0,6.0
7997,7997,3,7.2,2,4.8,2.4
7998,7998,9,6.98,2,4.98,2.0
7999,7999,21,13.96,4,9.96,4.0
8000,8000,42,26.25,7,17.15,9.1
8001,8001,28,18.0,5,12.5,5.5
8002,8002,24,3.75,1,2.45,1.3
8003,8003,28,18.0,5,12.5,5.5
8004,8004,16,10.8,3,7.2,3.6
8005,8005,34,17.45,5,12.45,5.0
8006,8006,16,10.8,3,7.2,3.6
8007,8007,3,7.2,2,4.8,2.4
8008,8008,1,7.5,2,4.9,2.6
8009,8009,67,2.5,2,1.3,1.2
8010,8010,10,16.25,5,10.55,5.7
8011,8011,54,26.0,8,16.88,9.12
8012,8012,58,26.0,8,2.0,24.0
8013,8013,9,6.98,2,4.98,2.0
8014,8014,17,14.4,4,10.0,4.4
8015,8015,7,10.47,3,7.47,3.0
8016,8016,28,18.0,5,12.5,5.5
8017,8017,74,100.0,5,50.0,50.0
8018,8018,27,3.6,1,2.4,1.2
8019,8019,14,11.25,3,7.35,3.9
8020,8020,39,3.25,1,2.11,1.14
8021,8021,5,6.5,2,4.22,2.28
8022,8022,21,13.96,4,9.96,4.0
8023,8023,1,7.5,2,4.9,2.6
8024,8024,2,7.2,2,5.0,2.2
8025,8025,55,24.43,7,17.43,7.0
8026,8026,34,17.45,5,12.45,5.0
8027,8027,48,22.75,7,14.77,7.98
8028,8028,122,22.5,5,17.5,5.0
8029,8029,16,10.8,3,7.2,3.6
8030,8030,16,10.8,3,7.2,3.6
8031,8031,54,26.0,8,16.88,9.12
8032,8032,79,28.8,8,20.0,8.8
8033,8033,2,7.2,2,5.0,2.2
8034,8034,11,20.94,6,14.94,6.0
8035,8035,41,25.2,7,17.5,7.7
8036,8036,123,15.0,12,7.8,7.2
8037,8037,14,11.25,3,7.35,3.9
8038,8038,40,21.6,6,15.0,6.6
8039,8039,1,7.5,2,4.9,2.6
8040,8040,39,3.25,1,2.11,1.14
8041,8041,21,13.96,4,9.96,4.0
8042,8042,9,6.98,2,4.98,2.0
8043,8043,2,7.2,2,5.0,2.2
8044,8044,18,10.8,3,7.5,3.3
8045,8045,48,22.75,7,14.77,7.98
8046,8046,14,11.25,3,7.35,3.9
8047,8047,18,10.8,3,7.5,3.3
8048,8048,3,7.2,2,4.8,2.4
8049,8049,32,22.5,6,14.7,7.8
8050,8050,2,7.2,2,5.0,2.2
8051,8051,85,50.4,14,35.0,15.4
8052,8052,14,11.25,3,7.35,3.9
8053,8053,13,3.49,1,2.49,1.0
8054,8054,7,10.47,3,7.47,3.0
8055,8055,9,6.98,2,4.98,2.0
8056,8056,8,25.2,7,16.8,8.4
8057,8057,9,6.98,2,4.98,2.0
8058,8058,14,11.25,3,7.35,3.9
8059,8059,27,3.6,1,2.4,1.2
8060,8060,1,7.5,2,4.9,2.6
8061,8061,32,22.5,6,14.7,7.8
8062,8062,17,14.4,4,10.0,4.4
8063,8063,1,7.5,2,4.9,2.6
8064,8064,14,11.25,3,7.35,3.9
8065,8065,7,10.47,3,7.47,3.0
8066,8066,34,17.45,5,12.45,5.0
8067,8067,2,7.2,2,5.0,2.2
8068,8068,38,32.4,9,21.6,10.8
8069,8069,7,10.47,3,7.47,3.0
8070,8070,10,16.25,5,10.55,5.7
8071,8071,1,7.5,2,4.9,2.6
8072,8072,29,32.5,10,21.1,11.4
8073,8073,6,3.6,1,2.5,1.1
8074,8074,18,10.8,3,7.5,3.3
8075,8075,28,18.0,5,12.5,5.5
8076,8076,18,10.8,3,7.5,3.3
8077,8077,48,22.75,7,14.77,7.98
8078,8078,41,25.2,7,17.5,7.7
8079,8079,7,10.47,3,7.47,3.0
8080,8080,6,3.6,1,2.5,1.1
8081,8081,48,22.75,7,14.77,7.98
8082,8082,10,16.25,5,10.55,5.7
